1150,NLY,-2.42%,-0.88%,13.96%,2.44%,6.90%,16.89%,1.29%,1.84%,1.71,7.60M,1.01,21.39,-1.02%,"7,648,000"
1151,NMRK,3.75%,-8.93%,-0.39%,-16.29%,12.44%,-0.55%,2.64%,3.60%,1.80,978.64K,1.11,12.74,-0.93%,"1,084,823"
1152,NN,13.23%,19.57%,-19.81%,74.77%,137.46%,-13.62%,7.51%,9.78%,2.00,1.44M,0.96,13.44,5.33%,"1,386,270"
1153,NNE,5.01%,18.64%,29.58%,142.93%,-,27.05%,7.31%,9.61%,1.00,4.93M,0.31,31.63,-3.95%,"1,551,766"
1154,NNN,-2.06%,-1.36%,4.00%,-13.45%,-3.04%,1.25%,1.48%,1.90%,2.78,1.28M,1.55,41.36,-0.39%,"1,976,772"
1155,NNOX,2.79%,-1.99%,-10.20%,-3.12%,-42.38%,-18.06%,5.12%,6.75%,1.00,2.91M,0.40,5.90,-3.59%,"1,158,826"
1156,NOC,3.43%,12.60%,8.45%,-3.52%,8.37%,7.95%,1.97%,2.61%,2.11,983.23K,1.01,506.62,2.33%,"991,209"
1157,NOG,2.37%,-7.96%,-14.94%,-17.43%,-22.39%,-17.55%,2.85%,3.93%,1.79,1.64M,0.47,30.64,-0.97%,"775,528"
1158,NOK,-1.66%,8.78%,20.32%,24.53%,48.88%,20.32%,1.38%,2.15%,2.16,20.43M,0.48,5.33,0.00%,"9,778,830"
1159,NOV,5.31%,3.14%,9.96%,-8.52%,-20.10%,5.89%,2.93%,3.28%,2.36,4.59M,0.76,15.46,2.25%,"3,495,530"
1160,NOW,3.78%,-7.14%,-19.86%,-8.11%,11.41%,-18.75%,2.21%,3.37%,1.51,1.76M,0.94,861.38,1.37%,"1,642,823"
1161,NRDS,7.64%,-9.49%,-25.84%,-26.65%,-39.99%,-29.02%,3.65%,3.59%,1.71,592.77K,0.85,9.44,0.11%,"502,726"
1162,NRG,8.02%,-1.12%,14.59%,17.43%,52.55%,13.36%,3.58%,5.51%,2.33,3.31M,0.63,102.27,-0.57%,"2,088,454"
1163,NRIX,-7.91%,-25.39%,-37.23%,-50.90%,-3.38%,-33.23%,5.95%,6.70%,1.33,772.89K,1.09,12.58,-5.70%,"845,362"
1164,NSA,-1.03%,-1.29%,1.18%,-22.05%,1.98%,-0.71%,2.11%,2.79%,3.36,588.40K,1.22,37.64,-2.86%,"719,304"
1165,NSC,-0.23%,-4.14%,1.47%,-5.59%,-9.23%,-0.30%,1.31%,2.07%,2.10,1.20M,0.78,234.00,-0.66%,"939,859"
1166,NSSC,-2.22%,-0.37%,-33.83%,-38.68%,-38.17%,-31.75%,3.74%,3.45%,1.80,549.78K,1.12,24.27,-1.42%,"615,537"
1167,NTAP,2.31%,-23.57%,-19.03%,-22.77%,-10.16%,-18.69%,2.41%,3.31%,2.45,1.95M,1.07,94.39,-0.77%,"2,095,288"
1168,NTES,-0.73%,0.86%,8.64%,26.41%,-6.65%,11.80%,1.43%,2.16%,1.41,1.37M,0.51,99.74,-0.19%,"697,793"
1169,NTLA,-5.01%,-24.15%,-27.73%,-60.10%,-68.43%,-25.13%,6.28%,8.85%,1.69,3.20M,1.20,8.73,-6.23%,"3,835,713"
1170,NTNX,6.75%,9.48%,17.25%,23.18%,19.91%,22.46%,3.33%,4.51%,1.39,2.36M,0.77,74.92,-0.07%,"1,823,383"
1171,NTR,-3.71%,-3.95%,13.85%,6.54%,-6.49%,12.04%,2.82%,2.82%,2.07,2.34M,1.58,50.14,-4.55%,"3,702,432"
1172,NTRA,5.67%,-2.39%,-2.22%,20.97%,68.26%,-2.35%,3.82%,5.78%,1.39,1.69M,0.64,154.58,0.49%,"1,081,554"
1173,NTRS,3.38%,-9.95%,1.08%,10.55%,17.46%,-0.88%,1.87%,2.69%,2.94,1.25M,0.78,101.60,0.16%,"979,108"
1174,NTST,-0.71%,7.59%,10.62%,-5.84%,-13.01%,8.20%,1.66%,2.45%,1.76,837.19K,1.31,15.31,0.13%,"1,092,903"
1175,NU,-1.04%,3.27%,10.16%,-22.21%,-7.03%,9.85%,3.90%,4.93%,2.32,48.08M,1.34,11.38,-2.65%,"64,329,924"
1176,NUE,-1.73%,-6.33%,10.17%,-12.82%,-35.04%,9.30%,2.87%,3.26%,1.75,2.85M,0.93,127.56,0.13%,"2,661,133"
1177,NUS,-14.59%,-10.46%,-0.29%,-2.97%,-46.02%,-0.58%,4.76%,4.67%,3.00,773.73K,0.87,6.85,-6.68%,"676,406"
1178,NVAX,-4.91%,2.02%,-12.90%,-41.44%,60.17%,-5.97%,3.01%,7.00%,2.14,4.31M,0.52,7.56,-1.69%,"2,260,988"
1179,NVCR,-3.05%,-11.63%,-38.26%,7.56%,34.55%,-37.01%,3.85%,5.70%,1.33,930.64K,0.57,18.77,-5.11%,"528,996"
1180,NVDA,4.56%,-7.36%,-7.64%,4.04%,32.00%,-10.13%,2.79%,5.04%,1.28,275.73M,0.60,120.69,-0.59%,"166,735,275"
1181,NVO,-9.11%,-18.75%,-28.85%,-42.28%,-43.31%,-14.44%,2.26%,2.41%,1.88,8.33M,1.06,73.60,-2.30%,"8,864,428"
1182,NVRI,7.16%,4.30%,-4.09%,-33.05%,-17.97%,-8.70%,4.67%,5.20%,2.33,1.01M,0.66,7.03,-0.57%,"661,344"
1183,NVRO,0.86%,2.10%,62.67%,-0.17%,-57.83%,56.99%,0.41%,0.52%,3.00,1.20M,2.61,5.84,0.86%,"3,136,359"
1184,NVS,-1.64%,1.06%,14.06%,-4.80%,14.88%,13.43%,1.31%,1.41%,2.96,2.13M,1.21,110.38,-0.64%,"2,577,402"
1185,NVST,3.25%,-18.42%,-3.22%,-8.16%,-18.84%,-9.54%,3.14%,4.29%,2.71,2.47M,0.80,17.45,-0.17%,"1,982,279"
1186,NVT,5.32%,-3.37%,-16.03%,-17.05%,-20.64%,-14.25%,3.06%,3.96%,1.46,2.21M,0.75,58.45,-0.24%,"1,664,553"
1187,NWBI,-0.41%,-2.66%,-8.20%,-9.98%,6.33%,-8.34%,1.64%,1.93%,3.40,665.53K,0.84,12.09,-0.58%,"561,767"
1188,NWG,-0.57%,7.51%,20.85%,34.03%,86.09%,19.67%,1.23%,2.20%,1.72,5.22M,0.57,12.17,0.50%,"2,951,713"
1189,NWL,1.08%,2.02%,-33.60%,-11.56%,-14.55%,-33.94%,3.27%,4.37%,2.46,8.64M,0.69,6.58,-2.23%,"5,921,273"
1190,NWS,0.52%,-4.46%,1.38%,11.56%,13.45%,1.48%,1.99%,2.07%,1.00,749.03K,1.09,30.88,0.42%,"816,550"
1191,NWSA,2.46%,-3.51%,-0.54%,4.25%,4.77%,-0.29%,1.61%,2.21%,1.46,2.97M,0.90,27.46,0.59%,"2,667,852"
1192,NXE,3.11%,-10.13%,-28.80%,-20.61%,-35.79%,-24.70%,4.86%,5.18%,1.06,9.58M,0.78,4.97,-3.87%,"7,423,523"
1193,NXPI,2.04%,-9.36%,1.96%,-8.86%,-14.13%,1.67%,2.60%,3.54%,1.53,2.82M,0.59,211.33,0.10%,"1,662,349"
1194,NXT,1.64%,-3.19%,33.60%,23.32%,-22.41%,23.76%,3.83%,4.74%,1.56,2.65M,0.68,45.21,0.02%,"1,791,661"
1195,NYT,0.84%,2.29%,-7.75%,-9.82%,11.94%,-5.59%,1.43%,2.21%,2.00,1.81M,0.78,49.14,1.07%,"1,416,430"
1196,O,-2.30%,-2.90%,7.52%,-9.34%,7.36%,4.19%,1.33%,2.02%,2.48,5.41M,1.12,55.65,-1.12%,"6,066,605"
1197,OBDC,1.68%,-1.10%,0.40%,2.14%,-0.21%,0.66%,1.43%,1.85%,1.67,3.53M,1.06,15.17,-0.52%,"3,732,814"
1198,OC,3.05%,-8.34%,-11.92%,-14.29%,-10.14%,-12.34%,2.43%,3.26%,2.00,936.16K,0.94,149.30,-1.24%,"884,564"
1199,OCSL,-0.13%,-0.69%,4.09%,-0.94%,-18.35%,3.40%,0.88%,1.59%,3.00,790.58K,0.69,15.73,0.64%,"543,526"
1200,OCUL,1.07%,11.89%,-10.89%,-16.15%,-25.81%,-11.83%,4.92%,7.47%,1.08,1.20M,1.03,7.53,-1.18%,"1,229,481"
1201,ODFL,3.41%,-7.90%,-10.73%,-13.59%,-24.64%,-4.99%,2.66%,3.42%,2.76,1.76M,0.84,167.60,-1.44%,"1,478,551"
1202,ODP,-3.55%,-22.32%,-39.76%,-48.85%,-71.81%,-35.58%,4.69%,8.13%,2.33,571.11K,2.30,14.65,1.67%,"1,314,169"
1203,OGE,-0.96%,-1.79%,8.25%,8.92%,32.04%,7.49%,1.49%,1.87%,2.73,1.16M,1.08,44.34,-1.69%,"1,253,888"
1204,OGN,-6.24%,-2.39%,1.94%,-24.47%,-19.56%,-1.34%,3.33%,3.91%,2.60,3.30M,1.03,14.72,-3.98%,"3,413,478"
1205,OHI,-1.83%,4.46%,-0.82%,-7.20%,20.12%,-0.92%,1.88%,2.46%,2.19,2.11M,0.94,37.50,-1.32%,"1,991,104"
1206,OI,-2.87%,4.50%,19.10%,-8.78%,-24.23%,9.32%,3.05%,3.98%,1.91,1.49M,0.72,11.85,-0.75%,"1,076,052"
1207,OII,4.81%,-0.36%,-9.20%,-15.41%,-2.48%,-15.61%,2.40%,3.69%,3.40,898.48K,1.14,22.01,-0.63%,"1,025,622"
1208,OIS,4.18%,6.00%,19.91%,13.69%,-10.46%,8.30%,3.20%,4.22%,1.75,658.37K,1.25,5.48,1.48%,"824,020"
1209,OKE,4.46%,4.34%,4.83%,8.95%,28.83%,1.97%,2.14%,3.11%,1.86,3.98M,0.67,102.38,0.08%,"2,672,743"
1210,OKLO,11.18%,-15.11%,38.02%,244.00%,169.37%,36.27%,9.19%,11.39%,1.40,17.62M,1.09,28.93,-6.41%,"19,138,900"
1211,OKTA,3.37%,28.43%,42.88%,54.09%,11.42%,48.12%,2.95%,4.46%,2.09,3.24M,0.93,116.72,0.29%,"3,016,841"
1212,OLED,-2.63%,-3.55%,1.14%,-27.97%,-7.40%,4.17%,2.83%,4.07%,1.50,724.30K,0.70,152.30,-0.81%,"507,427"
1213,OLLI,7.38%,10.49%,-9.57%,7.46%,33.58%,-3.06%,5.08%,4.26%,1.56,1.07M,1.05,106.37,-1.71%,"1,133,675"
1214,OLMA,1.21%,-13.07%,-27.63%,-69.28%,-63.72%,-28.13%,8.73%,7.91%,1.00,1.09M,0.49,4.19,-3.01%,"531,245"
1215,OLN,-1.43%,-6.82%,-26.02%,-43.92%,-56.73%,-26.83%,3.68%,4.30%,2.57,1.88M,0.72,24.73,-2.41%,"1,359,966"
1216,OLO,3.66%,-2.25%,-14.66%,26.11%,18.55%,-15.10%,2.85%,4.41%,2.14,1.25M,0.60,6.52,-0.46%,"751,314"
1217,OMC,-1.30%,-3.99%,-8.53%,-21.42%,-14.76%,-6.57%,1.90%,2.65%,2.00,3.20M,0.89,80.39,1.21%,"2,857,432"
1218,OMF,6.58%,-2.87%,0.66%,4.95%,0.88%,-1.17%,3.60%,3.65%,1.75,1.04M,1.29,51.52,-2.55%,"1,343,817"
1219,OMI,-10.10%,37.87%,-30.19%,-44.52%,-66.25%,-32.59%,5.52%,6.93%,2.83,1.57M,0.67,8.81,-4.96%,"1,056,002"
1220,ON,4.35%,-15.15%,-30.08%,-34.87%,-40.21%,-28.14%,2.94%,4.21%,1.97,9.20M,0.52,45.31,-0.81%,"4,754,705"
1221,ONB,1.27%,-7.74%,1.95%,12.76%,25.41%,-1.08%,1.92%,2.80%,1.56,3.00M,0.75,21.47,-0.19%,"2,235,375"
1222,ONON,3.65%,-1.60%,-13.00%,-3.96%,34.71%,-12.42%,4.62%,4.96%,1.37,4.22M,0.62,47.97,-0.72%,"2,621,039"
1223,ONTO,2.79%,-12.13%,-17.16%,-30.59%,-24.18%,-16.75%,3.37%,4.80%,1.20,975.82K,0.62,138.76,-1.53%,"603,302"
1224,OPCH,2.48%,9.66%,55.59%,10.28%,8.65%,51.64%,1.72%,2.75%,1.64,1.82M,0.78,35.18,1.35%,"1,426,585"
1225,OPFI,17.51%,-1.74%,48.75%,145.21%,348.01%,40.21%,6.59%,7.71%,2.00,2.11M,0.63,10.74,-1.74%,"1,329,965"
1226,OR,5.33%,13.95%,14.75%,14.63%,34.26%,16.91%,2.53%,3.51%,1.64,763.51K,0.98,21.16,2.97%,"744,736"
1227,ORA,-1.22%,3.77%,6.11%,-5.71%,7.45%,5.17%,1.87%,2.59%,2.10,551.37K,0.91,71.22,0.10%,"502,443"
1228,ORC,-2.98%,-7.92%,3.83%,-2.51%,-8.85%,4.63%,1.69%,2.00%,2.50,2.94M,0.74,8.14,-0.97%,"2,186,831"
1229,ORCL,3.00%,-9.43%,-8.80%,-8.38%,19.32%,-7.63%,2.19%,3.56%,1.80,11.46M,0.74,153.93,-0.61%,"8,511,105"
1230,ORGO,4.61%,64.15%,67.85%,84.45%,96.24%,63.12%,7.76%,10.97%,1.50,1.78M,0.70,5.22,-3.69%,"1,252,076"
1231,ORI,3.25%,4.57%,14.12%,15.32%,36.09%,12.55%,1.57%,1.83%,2.40,1.20M,1.16,38.47,0.23%,"1,391,904"
1232,ORLA,0.22%,31.51%,63.21%,121.31%,156.02%,64.98%,6.00%,5.98%,-,966.01K,1.03,9.14,1.22%,"998,646"
1233,OS,9.90%,-4.02%,-20.16%,-27.36%,-,-17.08%,2.95%,4.61%,1.33,1.57M,0.82,23.65,2.16%,"1,288,144"
1234,OSCR,10.60%,-7.07%,5.11%,-38.12%,3.12%,5.58%,4.47%,6.78%,2.62,4.61M,0.66,14.19,1.65%,"3,028,134"
1235,OSK,3.75%,-3.71%,5.23%,-1.42%,-18.31%,4.26%,2.11%,2.80%,2.19,724.55K,0.83,99.12,0.43%,"603,342"
1236,OSUR,0.87%,-12.53%,-7.92%,-19.40%,-44.95%,-3.32%,5.32%,6.23%,2.50,891.76K,0.86,3.49,-4.64%,"764,103"
1237,OSW,8.30%,-3.66%,-8.15%,9.15%,39.65%,-8.84%,4.52%,4.83%,1.00,952.54K,1.02,18.14,-0.87%,"969,898"
1238,OTEX,4.10%,0.93%,-0.95%,-17.09%,-32.02%,-4.10%,1.67%,2.40%,2.58,1.06M,0.85,27.16,0.85%,"909,431"
1239,OTIS,-0.27%,2.76%,9.18%,6.16%,1.18%,9.49%,1.40%,1.95%,2.82,2.26M,0.62,101.40,0.02%,"1,392,128"
1240,OUST,37.62%,35.79%,7.77%,85.31%,118.48%,-8.10%,11.46%,8.36%,1.40,1.44M,0.84,11.23,-0.09%,"1,212,734"
1241,OUT,0.61%,-9.77%,-8.78%,-8.40%,2.43%,-9.55%,1.99%,3.33%,2.25,1.70M,0.61,16.44,-1.56%,"1,033,953"
1242,OVV,7.48%,0.69%,16.06%,8.09%,-14.95%,8.15%,2.80%,4.17%,1.62,3.18M,0.98,43.80,1.84%,"3,113,877"
1243,OWL,9.18%,-0.55%,-6.28%,15.28%,16.34%,-6.92%,4.10%,4.34%,1.56,6.81M,0.97,21.65,0.42%,"6,612,484"
1244,OXY,2.85%,-1.70%,8.05%,-5.09%,-23.34%,-0.81%,1.90%,2.78%,2.55,11.37M,0.98,49.01,2.27%,"11,097,194"
1245,OZK,2.42%,-4.11%,4.21%,5.85%,1.03%,1.64%,2.12%,2.81%,2.78,1.28M,0.75,45.26,-0.04%,"965,434"
1246,PAA,1.20%,-0.54%,18.85%,13.69%,16.18%,18.15%,1.50%,2.51%,2.30,4.07M,0.37,20.18,0.05%,"1,519,994"
1247,PAAS,-2.37%,5.44%,26.87%,21.64%,85.63%,28.44%,3.02%,4.10%,1.50,3.05M,0.80,25.97,0.39%,"2,430,609"
1248,PACK,-1.23%,-20.43%,-21.43%,-11.93%,-25.50%,-18.46%,4.62%,5.92%,1.67,671.44K,0.83,5.61,-3.61%,"560,026"
1249,PAGP,1.18%,0.33%,19.03%,13.74%,19.49%,17.08%,1.28%,2.18%,2.40,1.69M,0.46,21.52,0.28%,"782,674"
1250,PAGS,4.69%,6.17%,31.95%,-8.83%,-42.24%,31.95%,3.42%,4.60%,2.19,4.43M,0.49,8.26,-0.36%,"2,176,536"
1251,PANW,3.74%,-0.23%,0.31%,11.70%,32.08%,4.39%,2.65%,3.15%,1.78,5.49M,0.97,189.95,2.79%,"5,335,924"
1252,PARA,-0.43%,-0.51%,9.74%,11.96%,-1.78%,10.99%,2.55%,3.06%,3.40,9.09M,0.56,11.61,-0.26%,"5,114,629"
1253,PARR,-3.61%,-10.85%,-8.26%,-28.22%,-64.89%,-15.25%,4.28%,6.56%,2.12,1.27M,0.77,13.89,-2.73%,"974,112"
1254,PATH,5.49%,-14.35%,-10.99%,-9.21%,-51.68%,-10.78%,3.18%,4.86%,2.87,10.44M,0.62,11.34,1.16%,"6,508,440"
1255,PAX,1.37%,0.34%,4.01%,4.61%,-18.51%,1.46%,1.86%,2.84%,2.00,535.97K,0.95,11.80,0.08%,"510,097"
1256,PAYO,6.58%,-21.26%,-22.74%,2.64%,62.76%,-22.51%,3.85%,4.42%,1.40,3.25M,0.80,7.78,-0.64%,"2,590,898"
1257,PAYX,-1.95%,-3.84%,4.59%,8.16%,17.82%,2.79%,1.54%,2.12%,3.20,1.94M,1.63,144.13,-0.48%,"3,167,731"
1258,PB,2.02%,-5.51%,-2.78%,-0.76%,13.57%,-4.38%,1.77%,2.15%,1.85,550.37K,1.36,72.05,-0.15%,"750,153"
1259,PBA,2.72%,11.09%,11.09%,-1.28%,14.68%,8.44%,1.72%,2.20%,1.71,1.50M,1.04,40.07,-0.12%,"1,561,694"
1260,PBF,-11.48%,-16.99%,-24.59%,-40.04%,-66.15%,-27.68%,5.12%,5.76%,3.44,2.53M,1.43,19.20,-2.39%,"3,615,376"
1261,PBI,1.72%,-10.74%,32.45%,35.09%,115.23%,30.80%,3.64%,3.89%,3.00,2.49M,0.66,9.47,-2.07%,"1,636,976"
1262,PBR,2.81%,-1.92%,12.31%,1.00%,2.23%,10.96%,2.75%,2.85%,1.62,15.75M,1.53,14.27,2.15%,"24,013,993"
1263,PBR-A,2.04%,-1.74%,10.13%,1.70%,-4.59%,9.97%,2.01%,2.35%,1.25,4.74M,1.06,13.02,1.88%,"5,032,978"
1264,PCAR,-0.97%,-6.60%,-5.04%,3.21%,-17.95%,-4.60%,1.63%,2.85%,2.52,2.62M,0.75,99.24,0.61%,"1,956,716"
1265,PCG,-0.81%,6.56%,-12.15%,-15.04%,3.83%,-15.46%,1.93%,2.27%,1.84,23.50M,0.59,17.06,-0.35%,"13,877,401"
1266,PCOR,5.45%,-10.05%,-4.15%,21.62%,-10.88%,-3.44%,2.41%,4.02%,1.73,1.41M,0.42,72.35,0.54%,"599,306"
1267,PCRX,3.68%,-2.81%,25.40%,68.89%,-16.22%,30.25%,3.23%,4.76%,2.50,830.81K,1.61,24.54,-1.21%,"1,333,870"
1268,PCT,1.17%,-20.10%,-24.88%,-15.87%,26.26%,-24.00%,6.07%,8.88%,1.80,2.28M,0.72,7.79,-4.18%,"1,641,526"
1269,PCVX,-3.77%,-11.97%,-16.60%,-37.58%,6.30%,-12.17%,3.85%,4.98%,1.00,1.14M,0.64,71.90,-2.60%,"727,059"
1270,PD,5.89%,8.71%,5.09%,8.53%,-13.77%,7.34%,2.94%,3.94%,2.46,1.09M,0.98,19.60,1.34%,"1,074,285"
1271,PDCO,0.19%,0.55%,1.07%,44.70%,14.31%,1.23%,0.12%,0.13%,3.00,1.31M,0.51,31.24,0.13%,"662,520"
1272,PDD,-1.21%,4.58%,24.01%,25.38%,2.41%,29.14%,5.01%,3.91%,1.60,9.12M,0.85,125.25,-2.24%,"7,705,175"
1273,PDM,0.54%,4.82%,-13.26%,-25.28%,14.32%,-19.23%,2.14%,3.15%,2.33,757.82K,0.80,7.39,-0.54%,"607,620"
1274,PDYN,-4.26%,11.03%,130.03%,306.78%,260.00%,-41.32%,7.59%,11.79%,1.00,7.81M,0.14,7.20,-5.14%,"1,119,715"
1275,PEB,-0.66%,-11.20%,-22.96%,-26.83%,-34.73%,-22.73%,3.53%,4.17%,3.00,2.11M,0.85,10.47,-0.29%,"1,801,222"
1276,PECO,1.42%,0.48%,-5.06%,-7.09%,-0.97%,-4.83%,1.63%,1.87%,2.09,598.14K,1.42,35.65,-0.34%,"852,159"
1277,PEG,-0.91%,-3.49%,-2.13%,-6.15%,27.54%,-3.63%,1.91%,2.60%,2.29,2.72M,0.96,81.42,-2.29%,"2,615,215"
1278,PENN,4.84%,-17.75%,-4.62%,-13.70%,-1.14%,-12.56%,3.60%,5.49%,2.23,4.56M,0.53,17.33,-0.12%,"2,417,278"
1279,PEP,-2.32%,-5.40%,-3.91%,-14.98%,-15.60%,-4.29%,1.35%,2.14%,2.50,7.12M,0.67,145.54,-0.62%,"4,761,640"
1280,PFE,-2.89%,-4.13%,-0.85%,-13.15%,-7.63%,-3.69%,1.73%,2.05%,2.29,44.26M,1.04,25.55,-2.26%,"46,074,983"
1281,PFG,2.92%,0.66%,13.95%,0.07%,1.40%,10.67%,1.57%,2.12%,2.88,1.46M,0.76,85.67,0.49%,"1,108,856"
1282,PFGC,0.30%,-7.30%,-9.07%,-0.27%,0.34%,-9.17%,3.04%,3.10%,1.88,1.21M,0.98,76.80,-2.08%,"1,184,966"
1283,PFLT,2.25%,0.26%,6.07%,-0.87%,0.89%,3.93%,0.85%,1.23%,2.50,1.28M,0.68,11.36,0.98%,"866,411"
1284,PFS,2.53%,-1.75%,-6.44%,-7.53%,14.59%,-7.58%,2.07%,2.29%,1.40,604.09K,1.05,17.44,0.29%,"632,789"
1285,PG,-2.90%,-4.51%,-3.75%,-6.53%,0.61%,-2.86%,1.64%,1.85%,1.87,7.55M,1.11,162.85,-1.69%,"8,365,640"
1286,PGNY,1.32%,-6.69%,51.44%,29.30%,-42.00%,24.58%,3.07%,4.48%,2.40,1.97M,0.52,21.49,-2.54%,"1,035,888"
1287,PGR,-3.12%,0.66%,16.64%,7.85%,36.01%,16.69%,2.22%,2.27%,1.96,2.79M,1.04,274.43,0.16%,"2,911,224"
1288,PGRE,2.70%,-7.11%,-9.91%,-16.73%,-12.86%,-15.38%,2.51%,3.78%,3.00,1.06M,1.30,4.18,-0.48%,"1,383,049"
1289,PGY,8.90%,-8.92%,41.91%,0.24%,16.38%,33.05%,4.94%,8.07%,1.22,2.55M,0.28,12.36,-0.64%,"721,672"
1290,PH,5.67%,-1.17%,1.89%,4.42%,16.18%,2.41%,2.16%,3.00%,1.67,748.89K,1.21,651.36,1.37%,"903,252"
1291,PHAT,15.34%,19.66%,-18.29%,-65.33%,-30.24%,-21.31%,8.16%,11.98%,1.25,1.13M,0.71,6.39,-2.44%,"797,322"
1292,PHG,-3.12%,-1.96%,1.76%,-16.71%,29.31%,0.59%,1.34%,1.41%,2.33,740.78K,1.31,25.47,0.08%,"967,604"
1293,PHM,1.77%,3.56%,-3.28%,-25.76%,-9.25%,-3.29%,3.02%,2.98%,1.88,2.28M,0.87,105.32,-0.50%,"1,979,885"
1294,PHUN,15.49%,-1.80%,-14.81%,8.97%,-67.23%,-36.92%,6.83%,6.97%,1.50,1.08M,0.95,3.28,6.84%,"1,019,540"
1295,PHYS,-0.47%,2.19%,17.02%,15.00%,38.18%,16.09%,0.84%,0.87%,-,3.68M,0.76,23.38,0.56%,"2,797,310"
1296,PII,-2.32%,-9.52%,-26.89%,-50.65%,-56.06%,-27.77%,4.60%,5.43%,2.74,1.69M,0.45,41.62,-3.05%,"753,878"
1297,PINC,2.21%,2.38%,-11.90%,-4.73%,-13.11%,-10.61%,2.17%,2.77%,3.11,1.48M,0.92,18.95,-0.73%,"1,356,759"
1298,PINS,10.64%,-6.28%,16.95%,13.99%,0.87%,19.41%,3.72%,4.14%,1.56,11.95M,1.21,34.63,1.73%,"14,483,542"
1299,PK,-2.07%,-9.48%,-19.30%,-25.04%,-33.95%,-19.26%,2.92%,3.46%,2.12,3.88M,1.03,11.36,-1.30%,"3,984,452"
1300,PKG,0.58%,-5.24%,-12.62%,-6.64%,7.43%,-11.71%,2.02%,2.26%,2.10,958.35K,1.04,198.76,-1.02%,"999,425"
1301,PL,-3.16%,-14.56%,2.84%,93.69%,61.54%,-1.24%,8.78%,8.30%,1.17,5.80M,0.82,3.99,-0.25%,"4,757,774"
1302,PLAY,8.40%,-15.87%,-22.71%,-37.31%,-67.68%,-30.63%,6.61%,7.14%,2.40,1.52M,0.54,20.25,-4.30%,"828,593"
1303,PLD,-2.80%,-9.53%,7.72%,-12.94%,-15.91%,3.34%,2.25%,2.47%,1.88,4.01M,0.87,109.23,-0.93%,"3,467,054"
1304,PLNT,1.09%,0.56%,0.63%,18.33%,69.55%,0.94%,2.70%,3.66%,1.50,1.58M,0.53,99.80,-2.31%,"834,498"
1305,PLTK,-4.14%,-36.87%,-36.87%,-43.73%,-37.05%,-36.60%,6.21%,5.59%,2.46,1.58M,1.64,4.40,-0.23%,"2,606,671"
1306,PLTR,15.03%,6.42%,30.04%,159.41%,294.04%,27.59%,5.66%,7.43%,2.81,97.30M,0.80,96.50,-0.26%,"77,708,738"
1307,PLYA,0.23%,0.26%,39.98%,67.38%,38.38%,5.45%,0.23%,0.35%,3.00,4.28M,0.81,13.34,0.30%,"3,453,185"
1308,PM,-1.06%,-2.60%,24.59%,26.01%,65.09%,26.47%,1.42%,1.90%,1.79,6.01M,0.63,152.21,0.44%,"3,797,000"
1309,PMT,-0.07%,3.83%,13.13%,2.73%,-0.61%,16.36%,1.37%,1.80%,2.50,753.83K,0.79,14.65,-0.54%,"592,163"
1310,PNC,2.04%,-5.39%,-6.92%,-5.09%,12.08%,-8.28%,1.54%,2.28%,2.16,2.23M,0.91,176.88,0.19%,"2,035,865"
1311,PNR,4.38%,-1.53%,-9.69%,-3.80%,7.65%,-9.38%,2.02%,2.49%,1.86,1.47M,1.06,91.20,1.50%,"1,556,938"
1312,PNW,-2.00%,-0.65%,8.17%,1.36%,25.56%,7.95%,1.49%,1.82%,2.31,1.05M,1.10,91.51,-1.70%,"1,153,704"
1313,PODD,4.70%,-3.80%,6.29%,15.27%,63.65%,4.46%,2.68%,3.94%,1.54,694.72K,1.38,272.71,-0.49%,"958,482"
1314,POET,8.40%,5.53%,-8.73%,39.81%,218.12%,-26.22%,9.30%,9.45%,1.00,2.00M,0.79,4.39,5.78%,"1,585,181"
1315,PONY,-5.45%,-35.70%,-6.04%,-,-,-15.40%,7.09%,8.81%,1.00,1.42M,2.43,12.14,-8.10%,"3,457,020"
1316,POR,-4.49%,-3.95%,-3.07%,-10.78%,4.11%,-2.43%,1.64%,1.82%,2.25,1.16M,0.90,42.56,-1.98%,"1,039,631"
1317,POST,-0.87%,-3.20%,-2.69%,-2.79%,5.36%,-2.77%,2.10%,2.18%,1.82,586.01K,1.09,111.29,-0.18%,"636,441"
1318,PPBI,-1.17%,-7.37%,-11.02%,-14.06%,-7.56%,-12.20%,2.33%,3.72%,2.17,589.25K,1.32,21.88,-0.45%,"776,410"
1319,PPC,2.82%,-5.43%,7.45%,22.26%,50.65%,12.51%,4.24%,3.82%,2.89,1.33M,0.90,51.07,0.57%,"1,196,461"
1320,PPG,-1.61%,-1.58%,-6.51%,-11.67%,-22.19%,-6.45%,1.85%,2.42%,2.30,2.08M,0.88,111.74,-1.10%,"1,818,942"
1321,PPL,-2.13%,-2.29%,6.43%,4.99%,26.22%,4.99%,1.38%,1.72%,1.79,4.70M,1.13,34.08,-2.01%,"5,315,098"
1322,PPTA,3.99%,39.48%,-4.92%,27.85%,169.88%,4.97%,5.11%,6.12%,1.00,942.42K,0.90,11.20,0.45%,"849,667"
1323,PR,5.09%,1.35%,5.40%,2.52%,-16.03%,-0.90%,2.39%,4.06%,1.12,8.36M,0.69,14.25,0.71%,"5,787,855"
